,Unnamed: 0,year,state,quarter,name,type,count,amount
3860,7,2018,Jammu-_-kashmir,q4,ganderbal district,TOTAL,28646,51463841
3861,8,2018,Jammu-_-kashmir,q4,udhampur district,TOTAL,50056,158443929
3862,9,2018,Jammu-_-kashmir,q4,bandipore district,TOTAL,27073,56020938
3863,10,2018,Jammu-_-kashmir,q4,reasi district,TOTAL,21464,57918446
3864,11,2018,Jammu-_-kashmir,q4,shopian district,TOTAL,11706,27856763
3865,12,2018,Jammu-_-kashmir,q4,poonch district,TOTAL,1642053,2992752161
3866,13,2018,Jammu-_-kashmir,q4,kathua district,TOTAL,50640,115344936
3867,14,2018,Jammu-_-kashmir,q4,kishtwar district,TOTAL,6978,22848654
3868,15,2018,Jammu-_-kashmir,q4,pulwama district,TOTAL,43706,109777843
3869,16,2018,Jammu-_-kashmir,q4,ramban district,TOTAL,18133,52646197
3870,17,2018,Jammu-_-kashmir,q4,rajouri district,TOTAL,39629,132340220
3871,18,2018,Jammu-_-kashmir,q4,kulgam district,TOTAL,32550,53586270
3872,19,2018,Jammu-_-kashmir,q4,budgam district,TOTAL,75940,175490226
3873,20,2018,Jammu-_-kashmir,q4,anantnag district,TOTAL,79193,110778791
3874,21,2018,Jammu-_-kashmir,q4,kupwara district,TOTAL,46637,155148130
3875,0,2019,Jammu-_-kashmir,q1,muzaffarabad district,TOTAL,309,802634
3876,1,2019,Jammu-_-kashmir,q1,doda district,TOTAL,19704,52638941
3877,2,2019,Jammu-_-kashmir,q1,samba district,TOTAL,51437,119636659
3878,3,2019,Jammu-_-kashmir,q1,mirpur district,TOTAL,4690,17006249
3879,4,2019,Jammu-_-kashmir,q1,srinagar district,TOTAL,310516,595281413
3880,5,2019,Jammu-_-kashmir,q1,baramulla district,TOTAL,164873,235373167
3881,6,2019,Jammu-_-kashmir,q1,jammu district,TOTAL,336553,880021398
3882,7,2019,Jammu-_-kashmir,q1,ganderbal district,TOTAL,44270,53435135
3883,8,2019,Jammu-_-kashmir,q1,udhampur district,TOTAL,61146,165236171
3884,9,2019,Jammu-_-kashmir,q1,bandipore district,TOTAL,41790,57896062
3885,10,2019,Jammu-_-kashmir,q1,reasi district,TOTAL,27880,66524100
3886,11,2019,Jammu-_-kashmir,q1,shopian district,TOTAL,18043,29280786
3887,12,2019,Jammu-_-kashmir,q1,poonch district,TOTAL,1923655,2702486523
3888,13,2019,Jammu-_-kashmir,q1,kathua district,TOTAL,65843,123437205
3889,14,2019,Jammu-_-kashmir,q1,kishtwar district,TOTAL,8801,24577317
3890,15,2019,Jammu-_-kashmir,q1,pulwama district,TOTAL,73558,128624249
3891,16,2019,Jammu-_-kashmir,q1,ramban district,TOTAL,21258,51349079
3892,17,2019,Jammu-_-kashmir,q1,rajouri district,TOTAL,45577,133203927
3893,18,2019,Jammu-_-kashmir,q1,kulgam district,TOTAL,64816,58528128
3894,19,2019,Jammu-_-kashmir,q1,budgam district,TOTAL,141988,182507225
3895,20,2019,Jammu-_-kashmir,q1,anantnag district,TOTAL,92467,115882662
3896,21,2019,Jammu-_-kashmir,q1,kupwara district,TOTAL,65813,158106447
3897,0,2019,Jammu-_-kashmir,q2,muzaffarabad district,TOTAL,358,1356185
3898,1,2019,Jammu-_-kashmir,q2,doda district,TOTAL,25374,74037773
3899,2,2019,Jammu-_-kashmir,q2,samba district,TOTAL,54413,142027334
3900,3,2019,Jammu-_-kashmir,q2,mirpur district,TOTAL,5820,25540990
3901,4,2019,Jammu-_-kashmir,q2,srinagar district,TOTAL,721517,1997435095
3902,5,2019,Jammu-_-kashmir,q2,baramulla district,TOTAL,150503,324305667
3903,6,2019,Jammu-_-kashmir,q2,jammu district,TOTAL,532412,1521238564
3904,7,2019,Jammu-_-kashmir,q2,ganderbal district,TOTAL,42072,87050224
3905,8,2019,Jammu-_-kashmir,q2,udhampur district,TOTAL,70405,212612444
3906,9,2019,Jammu-_-kashmir,q2,bandipore district,TOTAL,41227,86691219
3907,10,2019,Jammu-_-kashmir,q2,reasi district,TOTAL,35425,91038295
3908,11,2019,Jammu-_-kashmir,q2,shopian district,TOTAL,19607,47839036
3909,12,2019,Jammu-_-kashmir,q2,poonch district,TOTAL,38370,120247831
3910,13,2019,Jammu-_-kashmir,q2,kathua district,TOTAL,62989,140667310
3911,14,2019,Jammu-_-kashmir,q2,kishtwar district,TOTAL,13465,36238981
3912,15,2019,Jammu-_-kashmir,q2,pulwama district,TOTAL,72486,192069086
3913,16,2019,Jammu-_-kashmir,q2,ramban district,TOTAL,32101,87397686
3914,17,2019,Jammu-_-kashmir,q2,rajouri district,TOTAL,59741,189339489
3915,18,2019,Jammu-_-kashmir,q2,kulgam district,TOTAL,47276,70172206
3916,19,2019,Jammu-_-kashmir,q2,budgam district,TOTAL,118107,244724343
3917,20,2019,Jammu-_-kashmir,q2,anantnag district,TOTAL,76968,176892917
3918,21,2019,Jammu-_-kashmir,q2,kupwara district,TOTAL,75719,231219527
3919,0,2019,Jammu-_-kashmir,q3,muzaffarabad district,TOTAL,289,878368
3920,1,2019,Jammu-_-kashmir,q3,doda district,TOTAL,13665,39001610
3921,2,2019,Jammu-_-kashmir,q3,samba district,TOTAL,32337,83363005
3922,3,2019,Jammu-_-kashmir,q3,mirpur district,TOTAL,3501,11882522
3923,4,2019,Jammu-_-kashmir,q3,srinagar district,TOTAL,329195,1391918064
3924,5,2019,Jammu-_-kashmir,q3,baramulla district,TOTAL,55226,164311812
3925,6,2019,Jammu-_-kashmir,q3,jammu district,TOTAL,275239,885413983
3926,7,2019,Jammu-_-kashmir,q3,ganderbal district,TOTAL,20047,58009548
3927,8,2019,Jammu-_-kashmir,q3,udhampur district,TOTAL,43153,135163023
3928,9,2019,Jammu-_-kashmir,q3,bandipore district,TOTAL,15986,42396419
3929,10,2019,Jammu-_-kashmir,q3,reasi district,TOTAL,22807,59225449
3930,11,2019,Jammu-_-kashmir,q3,shopian district,TOTAL,7786,16229882
3931,12,2019,Jammu-_-kashmir,q3,poonch district,TOTAL,23270,75145778
3932,13,2019,Jammu-_-kashmir,q3,kathua district,TOTAL,42083,90084616
3933,14,2019,Jammu-_-kashmir,q3,kishtwar district,TOTAL,7443,21173636
3934,15,2019,Jammu-_-kashmir,q3,pulwama district,TOTAL,33089,104266798
3935,16,2019,Jammu-_-kashmir,q3,ramban district,TOTAL,23615,69645589
3936,17,2019,Jammu-_-kashmir,q3,rajouri district,TOTAL,34386,112169652
3937,18,2019,Jammu-_-kashmir,q3,kulgam district,TOTAL,17217,33851232
3938,19,2019,Jammu-_-kashmir,q3,budgam district,TOTAL,41566,114191268
3939,20,2019,Jammu-_-kashmir,q3,anantnag district,TOTAL,39325,117282516
3940,21,2019,Jammu-_-kashmir,q3,kupwara district,TOTAL,35301,118625723
3941,0,2019,Jammu-_-kashmir,q4,muzaffarabad district,TOTAL,13,33491
3942,1,2019,Jammu-_-kashmir,q4,doda district,TOTAL,2864,13087032
3943,2,2019,Jammu-_-kashmir,q4,samba district,TOTAL,14817,53713327
3944,3,2019,Jammu-_-kashmir,q4,mirpur district,TOTAL,642,3841256
3945,4,2019,Jammu-_-kashmir,q4,srinagar district,TOTAL,117133,474222741
3946,5,2019,Jammu-_-kashmir,q4,baramulla district,TOTAL,8345,30863316
3947,6,2019,Jammu-_-kashmir,q4,jammu district,TOTAL,231238,928579096
3948,7,2019,Jammu-_-kashmir,q4,ganderbal district,TOTAL,834,4743501
3949,8,2019,Jammu-_-kashmir,q4,udhampur district,TOTAL,22103,91344412
3950,9,2019,Jammu-_-kashmir,q4,bandipore district,TOTAL,300,1680076
3951,10,2019,Jammu-_-kashmir,q4,reasi district,TOTAL,12986,43788338
3952,11,2019,Jammu-_-kashmir,q4,shopian district,TOTAL,285,648556
3953,12,2019,Jammu-_-kashmir,q4,poonch district,TOTAL,10130,37926599
3954,13,2019,Jammu-_-kashmir,q4,kathua district,TOTAL,28288,83151147
3955,14,2019,Jammu-_-kashmir,q4,kishtwar district,TOTAL,2057,9695993
3956,15,2019,Jammu-_-kashmir,q4,pulwama district,TOTAL,1473,9185346
3957,16,2019,Jammu-_-kashmir,q4,ramban district,TOTAL,14088,49372162
3958,17,2019,Jammu-_-kashmir,q4,rajouri district,TOTAL,15973,65942824
3959,18,2019,Jammu-_-kashmir,q4,kulgam district,TOTAL,211,982047
3960,19,2019,Jammu-_-kashmir,q4,budgam district,TOTAL,2351,11629863
3961,20,2019,Jammu-_-kashmir,q4,anantnag district,TOTAL,3109,11464595
3962,21,2019,Jammu-_-kashmir,q4,kupwara district,TOTAL,688,3800281
3963,0,2020,Jammu-_-kashmir,q1,muzaffarabad district,TOTAL,112,436694
3964,1,2020,Jammu-_-kashmir,q1,doda district,TOTAL,14126,38583563
3965,2,2020,Jammu-_-kashmir,q1,samba district,TOTAL,32933,90185246
3966,3,2020,Jammu-_-kashmir,q1,mirpur district,TOTAL,3104,11580819
3967,4,2020,Jammu-_-kashmir,q1,srinagar district,TOTAL,127979,474473030
3968,5,2020,Jammu-_-kashmir,q1,baramulla district,TOTAL,38477,102651434
3969,6,2020,Jammu-_-kashmir,q1,jammu district,TOTAL,363150,1275561406
3970,7,2020,Jammu-_-kashmir,q1,ganderbal district,TOTAL,10813,28214463
3971,8,2020,Jammu-_-kashmir,q1,udhampur district,TOTAL,45339,137536252
3972,9,2020,Jammu-_-kashmir,q1,bandipore district,TOTAL,10311,27789838
3973,10,2020,Jammu-_-kashmir,q1,reasi district,TOTAL,24431,69003941
3974,11,2020,Jammu-_-kashmir,q1,shopian district,TOTAL,7878,18157392
3975,12,2020,Jammu-_-kashmir,q1,poonch district,TOTAL,16709,52760139
3976,13,2020,Jammu-_-kashmir,q1,kathua district,TOTAL,48120,107171479
3977,14,2020,Jammu-_-kashmir,q1,kishtwar district,TOTAL,9710,27259898
3978,15,2020,Jammu-_-kashmir,q1,pulwama district,TOTAL,26598,76212175
3979,16,2020,Jammu-_-kashmir,q1,ramban district,TOTAL,12796,34487948
3980,17,2020,Jammu-_-kashmir,q1,rajouri district,TOTAL,28561,88475365
3981,18,2020,Jammu-_-kashmir,q1,kulgam district,TOTAL,12394,24289856
3982,19,2020,Jammu-_-kashmir,q1,budgam district,TOTAL,32991,95338551
3983,20,2020,Jammu-_-kashmir,q1,anantnag district,TOTAL,25741,70085624
3984,21,2020,Jammu-_-kashmir,q1,kupwara district,TOTAL,29357,87388064
3985,0,2020,Jammu-_-kashmir,q2,muzaffarabad district,TOTAL,656,2880434
3986,1,2020,Jammu-_-kashmir,q2,doda district,TOTAL,57928,135990635
3987,2,2020,Jammu-_-kashmir,q2,samba district,TOTAL,92336,202733580
3988,3,2020,Jammu-_-kashmir,q2,mirpur district,TOTAL,14046,44622105
3989,4,2020,Jammu-_-kashmir,q2,srinagar district,TOTAL,440808,1810806888
3990,5,2020,Jammu-_-kashmir,q2,baramulla district,TOTAL,139478,414666519
3991,6,2020,Jammu-_-kashmir,q2,jammu district,TOTAL,819252,2746977182
3992,7,2020,Jammu-_-kashmir,q2,ganderbal district,TOTAL,36483,106190106
3993,8,2020,Jammu-_-kashmir,q2,udhampur district,TOTAL,127419,319173115
3994,9,2020,Jammu-_-kashmir,q2,bandipore district,TOTAL,36152,102723530
3995,10,2020,Jammu-_-kashmir,q2,reasi district,TOTAL,49746,106410136
3996,11,2020,Jammu-_-kashmir,q2,shopian district,TOTAL,24785,66217971
3997,12,2020,Jammu-_-kashmir,q2,poonch district,TOTAL,65969,192100840
3998,13,2020,Jammu-_-kashmir,q2,kathua district,TOTAL,114835,227977780
3999,14,2020,Jammu-_-kashmir,q2,kishtwar district,TOTAL,29206,75514041
4000,15,2020,Jammu-_-kashmir,q2,pulwama district,TOTAL,85402,271480261
4001,16,2020,Jammu-_-kashmir,q2,ramban district,TOTAL,39854,102642842
4002,17,2020,Jammu-_-kashmir,q2,rajouri district,TOTAL,104655,305656997
4003,18,2020,Jammu-_-kashmir,q2,kulgam district,TOTAL,42870,100175288
4004,19,2020,Jammu-_-kashmir,q2,budgam district,TOTAL,112970,331830465
4005,20,2020,Jammu-_-kashmir,q2,anantnag district,TOTAL,85384,239711526
4006,21,2020,Jammu-_-kashmir,q2,kupwara district,TOTAL,114772,359166699
4007,0,2020,Jammu-_-kashmir,q3,muzaffarabad district,TOTAL,1572,5773809
4008,1,2020,Jammu-_-kashmir,q3,doda district,TOTAL,68744,173984872
4009,2,2020,Jammu-_-kashmir,q3,samba district,TOTAL,113571,309268006
4010,3,2020,Jammu-_-kashmir,q3,mirpur district,TOTAL,15019,54072783
4011,4,2020,Jammu-_-kashmir,q3,srinagar district,TOTAL,461915,1879035427
4012,5,2020,Jammu-_-kashmir,q3,baramulla district,TOTAL,183583,580425624
4013,6,2020,Jammu-_-kashmir,q3,jammu district,TOTAL,1266667,4876922229
4014,7,2020,Jammu-_-kashmir,q3,ganderbal district,TOTAL,50743,155780383
4015,8,2020,Jammu-_-kashmir,q3,udhampur district,TOTAL,154296,445180792
4016,9,2020,Jammu-_-kashmir,q3,bandipore district,TOTAL,48450,147013052
4017,10,2020,Jammu-_-kashmir,q3,reasi district,TOTAL,56486,135099068
4018,11,2020,Jammu-_-kashmir,q3,shopian district,TOTAL,34708,101326987
4019,12,2020,Jammu-_-kashmir,q3,poonch district,TOTAL,76518,263707935
4020,13,2020,Jammu-_-kashmir,q3,kathua district,TOTAL,126283,311678208
4021,14,2020,Jammu-_-kashmir,q3,kishtwar district,TOTAL,31188,83180065
4022,15,2020,Jammu-_-kashmir,q3,pulwama district,TOTAL,114833,372238070
4023,16,2020,Jammu-_-kashmir,q3,ramban district,TOTAL,45879,125848917
4024,17,2020,Jammu-_-kashmir,q3,rajouri district,TOTAL,125973,413621358
4025,18,2020,Jammu-_-kashmir,q3,kulgam district,TOTAL,55854,145784145
4026,19,2020,Jammu-_-kashmir,q3,budgam district,TOTAL,148225,477023513
4027,20,2020,Jammu-_-kashmir,q3,anantnag district,TOTAL,128022,403569858
4028,21,2020,Jammu-_-kashmir,q3,kupwara district,TOTAL,157369,516694658
4029,0,2020,Jammu-_-kashmir,q4,muzaffarabad district,TOTAL,2190,8320763
4030,1,2020,Jammu-_-kashmir,q4,doda district,TOTAL,101107,228886607
4031,2,2020,Jammu-_-kashmir,q4,samba district,TOTAL,192767,485508787
4032,3,2020,Jammu-_-kashmir,q4,mirpur district,TOTAL,22039,79706377
4033,4,2020,Jammu-_-kashmir,q4,srinagar district,TOTAL,731076,2177635782
4034,5,2020,Jammu-_-kashmir,q4,baramulla district,TOTAL,412433,862594988
4035,6,2020,Jammu-_-kashmir,q4,jammu district,TOTAL,1776840,5696308275
4036,7,2020,Jammu-_-kashmir,q4,ganderbal district,TOTAL,92285,201135628
4037,8,2020,Jammu-_-kashmir,q4,udhampur district,TOTAL,248906,646828971
4038,9,2020,Jammu-_-kashmir,q4,bandipore district,TOTAL,106767,229201197
4039,10,2020,Jammu-_-kashmir,q4,reasi district,TOTAL,100618,229255669
4040,11,2020,Jammu-_-kashmir,q4,shopian district,TOTAL,71983,161658443
4041,12,2020,Jammu-_-kashmir,q4,poonch district,TOTAL,117245,342505124
4042,13,2020,Jammu-_-kashmir,q4,kathua district,TOTAL,226360,463045666
4043,14,2020,Jammu-_-kashmir,q4,kishtwar district,TOTAL,51330,107185862
4044,15,2020,Jammu-_-kashmir,q4,pulwama district,TOTAL,219731,551823992
4045,16,2020,Jammu-_-kashmir,q4,ramban district,TOTAL,78367,192684246
4046,17,2020,Jammu-_-kashmir,q4,rajouri district,TOTAL,196713,567890457
4047,18,2020,Jammu-_-kashmir,q4,kulgam district,TOTAL,124253,220794472
4048,19,2020,Jammu-_-kashmir,q4,budgam district,TOTAL,295461,692267476
4049,20,2020,Jammu-_-kashmir,q4,anantnag district,TOTAL,282499,514346951
4050,21,2020,Jammu-_-kashmir,q4,kupwara district,TOTAL,303474,721320071
4051,0,2021,Jammu-_-kashmir,q1,muzaffarabad district,TOTAL,1760,7018770
4052,1,2021,Jammu-_-kashmir,q1,doda district,TOTAL,93540,197962517
4053,2,2021,Jammu-_-kashmir,q1,samba district,TOTAL,201873,489544571
4054,3,2021,Jammu-_-kashmir,q1,mirpur district,TOTAL,19836,76641366
4055,4,2021,Jammu-_-kashmir,q1,srinagar district,TOTAL,1027161,2568956545
4056,5,2021,Jammu-_-kashmir,q1,baramulla district,TOTAL,410535,785025037
4057,6,2021,Jammu-_-kashmir,q1,jammu district,TOTAL,2651223,7421535966
4058,7,2021,Jammu-_-kashmir,q1,ganderbal district,TOTAL,90691,163957079
4059,8,2021,Jammu-_-kashmir,q1,udhampur district,TOTAL,253788,659211752
4060,9,2021,Jammu-_-kashmir,q1,bandipore district,TOTAL,110105,212281960
4061,10,2021,Jammu-_-kashmir,q1,reasi district,TOTAL,129459,310187730
4062,11,2021,Jammu-_-kashmir,q1,shopian district,TOTAL,72084,140201587
4063,12,2021,Jammu-_-kashmir,q1,poonch district,TOTAL,103668,299466027
4064,13,2021,Jammu-_-kashmir,q1,kathua district,TOTAL,245017,476737691
4065,14,2021,Jammu-_-kashmir,q1,kishtwar district,TOTAL,51696,119471258
4066,15,2021,Jammu-_-kashmir,q1,pulwama district,TOTAL,230547,506298793
4067,16,2021,Jammu-_-kashmir,q1,ramban district,TOTAL,79917,198841834
4068,17,2021,Jammu-_-kashmir,q1,rajouri district,TOTAL,185784,544732583
4069,18,2021,Jammu-_-kashmir,q1,kulgam district,TOTAL,118926,178549173
4070,19,2021,Jammu-_-kashmir,q1,budgam district,TOTAL,314969,629196655
4071,20,2021,Jammu-_-kashmir,q1,anantnag district,TOTAL,317577,500687366
4072,21,2021,Jammu-_-kashmir,q1,kupwara district,TOTAL,287414,651843635
4073,0,2021,Jammu-_-kashmir,q2,muzaffarabad district,TOTAL,3148,10753997
4074,1,2021,Jammu-_-kashmir,q2,doda district,TOTAL,140197,278351055
4075,2,2021,Jammu-_-kashmir,q2,samba district,TOTAL,272944,627782720
4076,3,2021,Jammu-_-kashmir,q2,mirpur district,TOTAL,27536,100332260
4077,4,2021,Jammu-_-kashmir,q2,srinagar district,TOTAL,1529261,3491629170
4078,5,2021,Jammu-_-kashmir,q2,baramulla district,TOTAL,558737,966623716
4079,6,2021,Jammu-_-kashmir,q2,jammu district,TOTAL,3793205,10159766999
4080,7,2021,Jammu-_-kashmir,q2,ganderbal district,TOTAL,140457,232925318
4081,8,2021,Jammu-_-kashmir,q2,udhampur district,TOTAL,361814,841569040
4082,9,2021,Jammu-_-kashmir,q2,bandipore district,TOTAL,160002,285432319
4083,10,2021,Jammu-_-kashmir,q2,reasi district,TOTAL,155375,315743621
4084,11,2021,Jammu-_-kashmir,q2,shopian district,TOTAL,103178,162612796
4085,12,2021,Jammu-_-kashmir,q2,poonch district,TOTAL,155606,414593947
4086,13,2021,Jammu-_-kashmir,q2,kathua district,TOTAL,329534,635043868
4087,14,2021,Jammu-_-kashmir,q2,kishtwar district,TOTAL,76391,153411580
4088,15,2021,Jammu-_-kashmir,q2,pulwama district,TOTAL,332326,632761432
4089,16,2021,Jammu-_-kashmir,q2,ramban district,TOTAL,117866,253971902
4090,17,2021,Jammu-_-kashmir,q2,rajouri district,TOTAL,239185,634121152
4091,18,2021,Jammu-_-kashmir,q2,kulgam district,TOTAL,192379,256728225
4092,19,2021,Jammu-_-kashmir,q2,budgam district,TOTAL,450138,822332974
4093,20,2021,Jammu-_-kashmir,q2,anantnag district,TOTAL,479956,717788809
4094,21,2021,Jammu-_-kashmir,q2,kupwara district,TOTAL,408584,819478528
4095,0,2021,Jammu-_-kashmir,q3,muzaffarabad district,TOTAL,4058,15722035
4096,1,2021,Jammu-_-kashmir,q3,doda district,TOTAL,178242,377444602
4097,2,2021,Jammu-_-kashmir,q3,samba district,TOTAL,352992,822873576
4098,3,2021,Jammu-_-kashmir,q3,mirpur district,TOTAL,32777,122345913
4099,4,2021,Jammu-_-kashmir,q3,srinagar district,TOTAL,2196468,5510884597
4100,5,2021,Jammu-_-kashmir,q3,baramulla district,TOTAL,647847,1285810268
4101,6,2021,Jammu-_-kashmir,q3,jammu district,TOTAL,5192026,13867943226
4102,7,2021,Jammu-_-kashmir,q3,ganderbal district,TOTAL,176334,338209062
4103,8,2021,Jammu-_-kashmir,q3,udhampur district,TOTAL,476615,1090587536
4104,9,2021,Jammu-_-kashmir,q3,bandipore district,TOTAL,177163,340899753
4105,10,2021,Jammu-_-kashmir,q3,reasi district,TOTAL,247073,542552591
4106,11,2021,Jammu-_-kashmir,q3,shopian district,TOTAL,124570,229098781
4107,12,2021,Jammu-_-kashmir,q3,poonch district,TOTAL,182447,520994996
4108,13,2021,Jammu-_-kashmir,q3,kathua district,TOTAL,399722,762622104
4109,14,2021,Jammu-_-kashmir,q3,kishtwar district,TOTAL,96068,208106532
4110,15,2021,Jammu-_-kashmir,q3,pulwama district,TOTAL,393629,826511580
4111,16,2021,Jammu-_-kashmir,q3,ramban district,TOTAL,157474,367286362
4112,17,2021,Jammu-_-kashmir,q3,rajouri district,TOTAL,289081,823624344
4113,18,2021,Jammu-_-kashmir,q3,kulgam district,TOTAL,223401,360260919
4114,19,2021,Jammu-_-kashmir,q3,budgam district,TOTAL,545818,1112797676
4115,20,2021,Jammu-_-kashmir,q3,anantnag district,TOTAL,580106,938064508
4116,21,2021,Jammu-_-kashmir,q3,kupwara district,TOTAL,477130,1133802686
4117,0,2021,Jammu-_-kashmir,q4,muzaffarabad district,TOTAL,5831,21241442
4118,1,2021,Jammu-_-kashmir,q4,doda district,TOTAL,235025,435237678
4119,2,2021,Jammu-_-kashmir,q4,samba district,TOTAL,492079,1144805604
4120,3,2021,Jammu-_-kashmir,q4,mirpur district,TOTAL,39050,142452279
4121,4,2021,Jammu-_-kashmir,q4,srinagar district,TOTAL,2900577,7232270069
4122,5,2021,Jammu-_-kashmir,q4,baramulla district,TOTAL,787593,1567275687
4123,6,2021,Jammu-_-kashmir,q4,jammu district,TOTAL,6639541,16627649138
4124,7,2021,Jammu-_-kashmir,q4,ganderbal district,TOTAL,211443,370559306
4125,8,2021,Jammu-_-kashmir,q4,udhampur district,TOTAL,621122,1409015376
4126,9,2021,Jammu-_-kashmir,q4,bandipore district,TOTAL,230443,426224671
4127,10,2021,Jammu-_-kashmir,q4,reasi district,TOTAL,332221,721602756
4128,11,2021,Jammu-_-kashmir,q4,shopian district,TOTAL,158150,324099703
4129,12,2021,Jammu-_-kashmir,q4,poonch district,TOTAL,224247,610046677
4130,13,2021,Jammu-_-kashmir,q4,kathua district,TOTAL,528207,1082468702
4131,14,2021,Jammu-_-kashmir,q4,kishtwar district,TOTAL,120885,242172974
4132,15,2021,Jammu-_-kashmir,q4,pulwama district,TOTAL,462342,988006962
4133,16,2021,Jammu-_-kashmir,q4,ramban district,TOTAL,199682,423301691
4134,17,2021,Jammu-_-kashmir,q4,rajouri district,TOTAL,363872,998884380
4135,18,2021,Jammu-_-kashmir,q4,kulgam district,TOTAL,279358,450818698
4136,19,2021,Jammu-_-kashmir,q4,budgam district,TOTAL,678080,1358477848
4137,20,2021,Jammu-_-kashmir,q4,anantnag district,TOTAL,683078,1035794983
4138,21,2021,Jammu-_-kashmir,q4,kupwara district,TOTAL,597802,1313830801
4139,0,2022,Jammu-_-kashmir,q1,muzaffarabad district,TOTAL,5151,19960050
4140,1,2022,Jammu-_-kashmir,q1,doda district,TOTAL,243924,421316780
